key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-395285509,"Grassland disturbance effects on first-instar monarch butterfly survival, floral resources, and flower-visiting insects",2020,3,,BIOLOGICAL CONSERVATION,"[""0006-3207"", ""1873-2917     J9  - BIOL CONSERV     JI  - Biol. Conserv.""]",243,,,"Haan, NL and Landis, DA",,English,,"[""Michigan State Univ, Dept Entomol, E Lansing, MI 48824 USA"", ""Michigan State Univ, Great Lakes Bioenergy Res Ctr, E Lansing, MI 48824 USA""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  45,10.1016/j.biocon.2020.108492     WE  - Science Citation Index Expanded (SCI-EXPANDED),Butterfly conservation;Disturbance;Grasslands;Pollinators;Predation;Monarch butterfly;OPHRYOCYSTIS-ELEKTROSCIRRHA;PROTOZOAN PARASITE;CONSERVATION;REPRODUCTION;MILKWEEDS;RECOVERY;PRAIRIE,,
rayyan-395285001,Transgenerational inheritance of learned preferences for novel host plant odors in Bicyclus anynana butterflies,2019,12,,EVOLUTION,"[""0014-3820"", ""1558-5646     J9  - EVOLUTION     JI  - Evolution""]",73,12,2401-2414,"Gowri, V and Dion, E and Viswanath, A and Piel, FM and Monteiro, A",,English,,"[""Natl Univ Singapore, Dept Biol Sci, 14 Sci Dr 4, Singapore 117543, Singapore"", ""Yale NUS Coll, 6 Coll Ave East, Singapore 138614, Singapore""]",,Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  60,10.1111/evo.13861,Bicyclus anynana;odor learning;oviposition choice;intergenerational inheritance;BEHAVIORAL-RESPONSES;PREY PREFERENCE;EXPERIENCE;CHOICE;EVOLUTION;EXPOSURE,,
rayyan-395285045,Latitudinal and altitudinal variation in ecologically important traits in a widespread butterfly,2019,11,,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"[""0024-4066"", ""1095-8312     J9  - BIOL J LINN SOC     JI  - Biol. J. Linnean Soc.""]",128,3,742-755,"Gunter, F and Beaulieu, M and Brunett, M and Lange, L and Ornes, AS and Fischer, K",,English,,"[""Greifswald Univ, Zool Inst & Museum, D-17489 Greifswald, Germany"", ""Univ Koblenz Landau, Inst Integrated Nat Sci, D-56070 Koblenz, Germany""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  97,10.1093/biolinnean/blz133     WE  - Science Citation Index Expanded (SCI-EXPANDED),climatic adaptation;cline;environmental gradient;local adaptation;Pieris napi;thermal melanization;thermoregulation;SEXUAL SIZE DIMORPHISM;BODY-SIZE;DROSOPHILA-BUZZATII;WING COLOR;GEOGRAPHIC-VARIATION;COLIAS BUTTERFLIES;BERGMANNS RULE;MYRMELEON-IMMACULATUS;ADAPTIVE SIGNIFICANCE;DEVELOPMENTAL TIME,,
rayyan-395285496,The effect of summer drought on the predictability of local extinctions in a butterfly metapopulation,2020,12,,CONSERVATION BIOLOGY,"[""0888-8892"", ""1523-1739     J9  - CONSERV BIOL     JI  - Conserv. Biol.""]",34,6,1503-1511,"van Bergen, E and Dallas, T and DiLeo, MF and Kahilainen, A and Mattila, ALK and Luoto, M and Saastamoinen, M",,English,,"[""Univ Helsinki, Fac Biol & Environm Sci, Res Ctr Ecol Change, Helsinki 00790, Finland"", ""Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA"", ""Univ Helsinki, Dept Geosci & Geog, Helsinki 00560, Finland"", ""Univ Helsinki, Helsinki Inst Life Sci, Helsinki 00790, Finland""]",,Times Cited in Web of Science Core Collection:  20     Total Times Cited:  21     Cited Reference Count:  53,10.1111/cobi.13515,climate change;drought;extinction;extreme climatic events;metapopulation dynamics;population decline;CLIMATE-CHANGE;R PACKAGE;DYNAMICS;EVENTS;VULNERABILITY;PERSISTENCE;RESPONSES;EXTREMES;MODELS;TRENDS,,
rayyan-395284927,Environmental controls on butterfly occurrence and species richness in Israel: The importance of temperature over rainfall,2021,9,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,11,17,12035-12050,"Comay, O and Ben Yehuda, O and Schwartz-Tzachor, R and Benyamini, D and Pe'er, I and Ktalav, I and Pe'er, G",,English,,"[""UFZ Helmholtz Ctr Environm Res, Dept Ecosyst Serv, Permoserstr 15, D-04318 Leipzig, Germany"", ""German Ctr Integrat Biodivers Res iDiv, Leipzig, Germany"", ""Tel Aviv Univ, Sch Zool, Tel Aviv, Israel"", ""Tel Aviv Univ, Steinhardt Museum Nat Hist, Tel Aviv, Israel"", ""Achva Acad Coll, Arugot, Israel"", ""Ramat Hanadiv, Zikhron Yaakov, Israel"", ""Israeli Lepidopterists Soc, Bet Arye, Israel"", ""BMS IL Webportal, GlueCAD Biodivers IT, Haifa, Israel"", ""Univ Haifa, Lab Archaeozool, Dept Archaeol, Haifa, Israel""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  56,10.1002/ece3.7969,biogeography;bioindicators;butterflies;citizen science;community ecology;generalized linear latent variable model;CLIMATE;ABUNDANCE;BIOINDICATORS;DECLINES;CONSERVATION;TERRESTRIAL;DIVERSITY;PHENOLOGY;RESPONSES;TRENDS;Israel;Temperature,,
rayyan-395285264,Quantifying the effectiveness of agri-environment schemes for a grassland butterfly using individual-based models,2019,11,1,ECOLOGICAL MODELLING,"[""0304-3800"", ""1872-7026     J9  - ECOL MODEL     JI  - Ecol. Model.""]",411,,,"Evans, LC and Sibly, RM and Thorbek, P and Sims, I and Oliver, TH and Walters, RJ",,English,,"[""Univ Reading, Sch Biol Sci, POB 217, Reading RG6 6AH, Berks, England"", ""Jealotts Hill Int Res Ctr, Syngenta, Bracknell RG42 6EY, Berks, England"", ""Lund Univ, Ctr Environm & Climate Res, Lund, Sweden"", ""APD EE, BASF SE, Speyerer Str 2, D-67117 Limburgerhof, Germany""]",,Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  91,10.1016/j.ecolmodel.2019.108798     WE  - Science Citation Index Expanded (SCI-EXPANDED),Movement-ecology;Energy-budgets;Lepidoptera;Maniola jurtina;Conservation-management;MANIOLA-JURTINA;AGRICULTURAL INTENSIFICATION;AREA REQUIREMENTS;FARMLAND BIRDS;DISPERSAL;MOVEMENT;BEHAVIOR;LEPIDOPTERA;ABUNDANCE;HABITAT,,
rayyan-395285523,Metapopulation dynamics in a changing climate: Increasing spatial synchrony in weather conditions drives metapopulation synchrony of a butterfly inhabiting a fragmented landscape,2018,9,,GLOBAL CHANGE BIOLOGY,"[""1354-1013"", ""1365-2486     J9  - GLOBAL CHANGE BIOL     JI  - Glob. Change Biol.""]",24,9,4316-4329,"Kahilainen, A and van Nouhuys, S and Schulz, T and Saastamoinen, M",,English,,"[""Univ Helsinki, Fac Biol & Environm Sci, Organismal & Evolutionary Biol Res Programme, Metapopulat Res Ctr, Helsinki, Finland"", ""Cornell Univ, Dept Entomol, Ithaca, NY 14853 USA""]",,Times Cited in Web of Science Core Collection:  48     Total Times Cited:  50     Cited Reference Count:  88,10.1111/gcb.14280     WE  - Science Citation Index Expanded (SCI-EXPANDED),climate change;dispersal;Lepidoptera;life history;Melitaea cinxia;metapopulation dynamics;population synchrony;precipitation;temperature;trophic interactions;POPULATION-DYNAMICS;MELITAEA-CINXIA;PHASE-LOCKING;LAND-USE;BIODIVERSITY;TEMPERATURE;MIGRATION;PATTERNS;MODEL;CONSEQUENCES,,
rayyan-395285428,Identifying fine-scale habitat preferences of threatened butterflies using airborne laser scanning,2021,7,,DIVERSITY AND DISTRIBUTIONS,"[""1366-9516"", ""1472-4642     J9  - DIVERS DISTRIB     JI  - Divers. Distrib.""]",27,7,1251-1264,"de Vries, JPR and Koma, Z and WallisDeVries, MF and Kissling, WD",,English,,"[""Univ Amsterdam, Inst Biodivers & Ecosyst Dynam IBED, Amsterdam, Netherlands"", ""Vlinderstichting Dutch Butterfly Conservat, Wageningen, Netherlands"", ""Wageningen Univ, Plant Ecol & Nat Conservat Grp, Wageningen, Netherlands""]",,Times Cited in Web of Science Core Collection:  12     Total Times Cited:  12     Cited Reference Count:  70,10.1111/ddi.13272,active remote sensing;ecological niche;ecosystem structure;environmental heterogeneity;essential biodiversity variables;habitat suitability;insects;landscape ecology;microhabitat,,
rayyan-395285494,Coincidence of High Nature Value farmlands with bird and butterfly diversity,2019,1,1,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"[""0167-8809"", ""1873-2305     J9  - AGR ECOSYST ENVIRON     JI  - Agric. Ecosyst. Environ.""]",269,,224-233,"Makelainen, S and Harlio, A and Heikkinen, RK and Herzon, I and Kuussaari, M and Lepikko, K and Maier, A and Seimola, T and Tiainen, J and Arponen, A",,English,,"[""Univ Helsinki, Fac Biol & Environm Sci, POB 65, FI-00014 Helsinki, Finland"", ""Finnish Environm Inst SYKE, POB 140, FI-00251 Helsinki, Finland"", ""Univ Helsinki, Dept Agr Sci, POB 27, FI-00014 Helsinki, Finland"", ""Nat Resources Inst Finland Luke, POB 2, FI-00791 Helsinki, Finland"", ""Univ Helsinki, Ecosyst & Environm Res Programme, Fac Biol & Environm Sci, POB 65, FI-00014 Helsinki, Finland"", ""Univ Helsinki, HELSUS, Helsinki Inst Sustainabil Sci, POB 65, FI-00014 Helsinki, Finland""]",,Times Cited in Web of Science Core Collection:  11     Total Times Cited:  13     Cited Reference Count:  65,10.1016/j.agee.2018.09.030     WE  - Science Citation Index Expanded (SCI-EXPANDED),Agricultural biodiversity;Butterflies;Farmland birds;High Nature Value farmland indicator;Species richness;AGRICULTURAL INTENSIFICATION;BIODIVERSITY INDICATORS;SEMINATURAL GRASSLANDS;ENVIRONMENTAL FALLOWS;LANDSCAPE STRUCTURE;SPECIES RICHNESS;FIELD MARGINS;CONSERVATION;INCREASES;ABUNDANCE,,
rayyan-395285520,Impacts of selective logging management on butterflies in the Amazon,2018,9,,BIOLOGICAL CONSERVATION,"[""0006-3207"", ""1873-2917     J9  - BIOL CONSERV     JI  - Biol. Conserv.""]",225,,1-9,"Montejo-Kovacevich, G and Hethcoat, MG and Lim, FKS and Marsh, CJ and Bonfantti, D and Peres, CA and Edwards, DP",,English,,"[""Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England"", ""Univ Sheffield, Sch Math & Stat, Sheffield S10 2TN, S Yorkshire, England"", ""Univ Oxford, Dept Plant Sci, Oxford OX1 3RB, England"", ""Univ Fed Parana, Setor Ciencias Biol, Av Cel Francisco H dos Santos, Curitiba, Parana, Brazil"", ""Univ East Anglia, Sch Environm Sci, Norwich NR4 7TJ, Norfolk, England""]",,Times Cited in Web of Science Core Collection:  16     Total Times Cited:  16     Cited Reference Count:  41,10.1016/j.biocon.2018.06.012     WE  - Science Citation Index Expanded (SCI-EXPANDED),Selective logging;Amazon;Butterflies;Disturbance;Land-sharing;Land-sparing;Reduced impact logging;RECONCILING TIMBER EXTRACTION;FRUIT-FEEDING BUTTERFLIES;BIODIVERSITY CONSERVATION;TROPICAL BIODIVERSITY;FOREST BUTTERFLIES;LEPIDOPTERA;ASSEMBLAGES;DISTURBANCE;THRESHOLDS;INDICATORS,,
rayyan-395285065,Complex basis of hybrid female sterility and Haldane's rule in Heliconius butterflies: Z-linkage and epistasis,2022,2,,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",31,3,959-977,"Rosser, N and Edelman, NB and Queste, LM and Nelson, M and Seixas, F and Dasmahapatra, KK and Mallet, J",,English,,"[""Harvard Univ, Dept Organism & Evolutionary Biol, Cambridge, MA 02138 USA"", ""Univ York, Dept Biol, York, N Yorkshire, England"", ""Yale Univ, Yale Inst Biospher Studies, New Haven, CT USA"", ""Yale Univ, Yale Sch Environm, New Haven, CT USA""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  114,10.1111/mec.16272,"Dobzhansky-Muller incompatibilities;Haldane's rule;hybrid sterility;lepidoptera;speciation;ZW sex determination;REPRODUCTIVE ISOLATION;POSTZYGOTIC ISOLATION;DROSOPHILA-MELANOGASTER;SPECIATION GENETICS;TRAILER-HITCH;EVOLUTION;DYSGENESIS;GENES;FRAMEWORK;PATTERNS;Sterilization, Reproductive;Infertility, Female",,
rayyan-395285238,"Positive trends in plant, dragonfly, and butterfly diversity of rewetted montane peatlands",2020,7,,RESTORATION ECOLOGY,"[""1061-2971"", ""1526-100X     J9  - RESTOR ECOL     JI  - Restor. Ecol.""]",28,4,796-806,"Strobl, K and Moning, C and Kollmann, J",,English,,"[""Tech Univ Munich, Chair Restorat Ecol, Emil Ramann Str 6, D-85354 Freising Weihenstephan, Germany"", ""Univ Appl Sci Weihenstephan Triesdorf, Inst Ecol & Landscape Zool & Anim Ecol, D-85354 Freising Weihenstephan, Germany"", ""Norwegian Inst Bioecon Res NIBIO, POB 115, N-1431 As, Norway""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  73,10.1111/rec.12957     WE  - Science Citation Index Expanded (SCI-EXPANDED),Lepidoptera;Odonata;peatland recovery;restoration monitoring;species diversity;succession;VEGETATION SUCCESSION;RESTORATION MEASURES;ECOSYSTEM SERVICES;RAISED BOGS;BIODIVERSITY;COMMUNITY;TRAJECTORIES;CONSERVATION;EXTINCTION;RESILIENCE,,
rayyan-395285451,Lespesia archippivora (Diptera: Tachinidae) Survival and Sex Ratios within Monarch Butterfly (Lepidoptera: Nymphalidae) Hosts,2019,10,,AMERICAN MIDLAND NATURALIST,"[""0003-0031"", ""1938-4238     J9  - AM MIDL NAT     JI  - Am. Midl. Nat.""]",182,2,265-269,"Geest, EA and Wolfenbarger, LL and McCarty, JP",,English,,"[""Univ Nebraska, Dept Biol, Omaha, NE 68182 USA"", ""Oklahoma State Univ, Dept Integrat Biol, Stillwater, OK 74078 USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  19,10.1674/0003-0031-182.2.265     WE  - Science Citation Index Expanded (SCI-EXPANDED),PARASITISM;EVOLUTION;Sex Ratio,,
rayyan-395285454,Chemistry of the Androconial Secretion of the Ithomiine Butterfly Oleria onega,2019,9,,JOURNAL OF CHEMICAL ECOLOGY,"[""0098-0331"", ""1573-1561     J9  - J CHEM ECOL     JI  - J. Chem. Ecol.""]",45,9,768-778,"Stamm, P and Mann, F and McClure, M and Elias, M and Schulz, S",,English,,"[""Tech Univ Carolo Wilhelmina Braunschweig, Inst Organ Chem, Hagenring 30, D-38106 Braunschweig, Germany"", ""Univ Antilles, Sorbonne Univ, Inst Systemat Evolut Biodiversite, CNRS,MNHN,EPHE, 45 Rue Buffon,CP 50, F-75005 Paris, France""]",,Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  37,10.1007/s10886-019-01100-5     WE  - Science Citation Index Expanded (SCI-EXPANDED),Pheromones;Alkaloids;Male butterflies;Hyposcada;Oxidized fatty acids;Ester acids;PYRROLIZIDINE ALKALOIDS;DEFENSE-MECHANISMS;LEPIDOPTERA;PHEROMONE;IDENTIFICATION;COMPONENTS;NYMPHALIDAE;ARTHROPODS;INSECTS,,
rayyan-395285016,Recessive Z-linked lethals and the retention of haplotype diversity in a captive butterfly population,2020,8,,HEREDITY,"[""0018-067X"", ""1365-2540     J9  - HEREDITY     JI  - Heredity""]",125,1,28-39,"Saccheri, IJ and Whiteford, S and Yung, CJ and van't Hof, AE",,English,,"Univ Liverpool, Inst Integrat Biol, Liverpool, Merseyside, England",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  60,10.1038/s41437-020-0316-x,BICYCLUS-ANYNANA;ASSOCIATIVE OVERDOMINANCE;DROSOPHILA-MELANOGASTER;DELETERIOUS MUTATIONS;INBREEDING DEPRESSION;EVOLUTION;GENETICS;LEPIDOPTERA;EXTINCTION;CHROMOSOME;Haplotypes,,
rayyan-395285388,An Assessment of Prairie Management Practices for Maintaining Habitat Quality for the Endangered Poweshiek Skipperling Butterfly in Canada,2022,7,,AMERICAN MIDLAND NATURALIST,"[""0003-0031"", ""1938-4238     J9  - AM MIDL NAT     JI  - Am. Midl. Nat.""]",188,1,74-101,"Dupont-Morozoff, J and Westwood, R and Henault, J",,English,,"[""Nat Conservancy Canada, 7071 Bayers Rd,Suite 337, Halifax, NS B3L 2C2, Canada"", ""Univ Winnipeg, Dept Biol, 515 Portage Ave, Winnipeg, MB R3B 1E9, Canada""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  124,10.1674/0003-0031-188.1.74     WE  - Science Citation Index Expanded (SCI-EXPANDED),TALLGRASS PRAIRIE;DAKOTA SKIPPER;FIRE;CONSERVATION;HESPERIIDAE;RESPONSES;SOIL;LEPIDOPTERA;ARTHROPODS;ABUNDANCE;Canada,,
rayyan-395285132,The Dryas iulia Genome SupportsMultiple Gains of a W Chromosome from a B Chromosome in Butterflies,2021,7,,GENOME BIOLOGY AND EVOLUTION,1759-6653     J9  - GENOME BIOL EVOL     JI  - Genome Biol. Evol.,13,7,,"Lewis, JJ and Cicconardi, F and Martin, SH and Reed, RD and Danko, CG and Montgomery, SH",,English,,"[""Cornell Univ, Baker Inst Anim Hlth, Ithaca, NY 14853 USA"", ""Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA"", ""Univ Bristol, Sch Biol Sci, Bristol, Avon, England"", ""Univ Cambridge, Dept Zool, Cambridge, England"", ""Univ Edinburgh, Inst Evolutionary Biol, Edinburgh, Midlothian, Scotland""]",,Times Cited in Web of Science Core Collection:  5     Total Times Cited:  5     Cited Reference Count:  70,10.1093/gbe/evab128,sex chromosome evolution;butterfly genome;B chromosome;SEX-CHROMOSOMES;Y-CHROMOSOME;NATURAL-POPULATIONS;EVOLUTION;DNA;LEPIDOPTERA;ANNOTATION;DIVERSITY;CHROMATIN;SELECTION;Genomics,,
rayyan-395285145,The pivotal role of aristaless in development and evolution of diverse antennal morphologies in moths and butterflies,2018,1,25,BMC EVOLUTIONARY BIOLOGY,1471-2148     J9  - BMC EVOL BIOL     JI  - BMC Evol. Biol.,18,,,"Ando, T and Fujiwara, H and Kojima, T",,English,,"[""Univ Tokyo, Grad Sch Frontier Sci, Dept Integrated Biosci, Kashiwa, Chiba 2778562, Japan"", ""Natl Inst Basic Biol, Div Evolutionary Dev Biol, Okazaki, Aichi 4448585, Japan""]",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  2     Cited Reference Count:  47,10.1186/s12862-018-1124-2     WE  - Science Citation Index Expanded (SCI-EXPANDED),aristaless;antenna;morphological evolution;Lepidoptera;CRICKET GRYLLUS-BIMACULATUS;PROXIMAL-DISTAL AXIS;DROSOPHILA LEG;HOMEOBOX GENES;EXPRESSION;APPENDAGES;INSECTS;MECHANISM;PATTERNS;WINGLESS,,
rayyan-395285010,Longer life span is associated with elevated immune activity in a seasonally polyphenic butterfly,2019,7,,JOURNAL OF EVOLUTIONARY BIOLOGY,"[""1010-061X"", ""1420-9101     J9  - J EVOLUTION BIOL     JI  - J. Evol. Biol.""]",32,7,653-665,"Freitak, D and Tammaru, T and Sandre, SL and Meister, H and Esperk, T",,English,,"[""Fac Biol & Environm Sci, Organismal & Evolutionary Biol Res Programme, Helsinki, Finland"", ""Karl Franzens Univ Graz, Inst Biol, Div Zool, Graz, Austria"", ""Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, Tartu, Estonia""]",,Times Cited in Web of Science Core Collection:  4     Total Times Cited:  4     Cited Reference Count:  93,10.1111/jeb.13445     WE  - Science Citation Index Expanded (SCI-EXPANDED),Araschnia levana;immunity;insect;life history;longevity;seasonality;trade-offs;URTICA-DIOICA;TRADE-OFFS;BODY-SIZE;PATHOGEN RESISTANCE;SEX DETERMINATION;INSECT;DEFENSE;MECHANISMS;EVOLUTION;LEPIDOPTERA;Vaccination;Seasons,,
rayyan-395285262,"Local adaptation to seasonal cues at the fronts of two parallel, climate-induced butterfly range expansions",2022,9,,ECOLOGY LETTERS,"[""1461-023X"", ""1461-0248     J9  - ECOL LETT     JI  - Ecol. Lett.""]",25,9,2022-2033,"Ittonen, M and Hagelin, A and Wiklund, C and Gotthard, K",,English,,"[""Stockholm Univ, Dept Zool, Stockholm, Sweden"", ""Stockholm Univ, Bolin Ctr Climate Res, Stockholm, Sweden""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  66,10.1111/ele.14085,climate change;diapause;Lepidoptera;Nymphalidae;phenotypic plasticity;photoperiodism;reaction norm;seasonal adaptation;CUNEA DRURY LEPIDOPTERA;HIGH GENE FLOW;EVOLUTIONARY RESPONSES;PHOTOPERIODIC RESPONSE;DIAPAUSE INDUCTION;INVASION;SHIFTS;CONSEQUENCES;LIMITS;Cues;Seasons,,
rayyan-395285074,"Extensive transcriptomic profiling of pupal diapause in a butterfly reveals a dynamic phenotype (vol 31, pg 1269, 2022)",2022,5,,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",31,9,2767-2767,"Pruisscher, P",,"English     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",,,,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  1,10.1111/mec.16444,Transcriptome;Gene Expression Profiling;Phenotype,,
